,vn_kv,load_p_mw,max_gen_p_mw,min_gen_p_mw,price_1,price_2,x_pos,y_pos
2356,63.0,,,,,,30.1594737423,-0.8646099163
2357,225.0,,,,,,22.4343543236,-13.0601481824
2358,225.0,,,,,,22.1886147749,-12.9288067118
2359,45.0,,,,,,37.096485921,-9.7059300367
2360,225.0,,,,,,35.3066866383,-17.4548461379
2361,225.0,,,,,,22.8780716242,-17.062689891
2362,63.0,,,,,,34.2570037618,-5.6729440197
2363,225.0,,,,,,16.8028368865,-9.9155739762
2364,225.0,,,,,,30.3485704187,-7.7320604305
2365,63.0,,,,,,21.4577208941,0.4305319673
2366,45.0,,,,,,38.6688238724,-10.4977489672
2367,225.0,,,,,,26.0771162153,-21.368482325
2368,63.0,,,,,,34.000327811,-8.1736345807
2369,225.0,,,,,,17.8156522338,-19.16244433
2370,225.0,,,,,,17.6564619414,-19.0293035567
2371,225.0,,,,,,33.038019073,-16.550864378
2372,225.0,,,,,,30.3144992085,-17.8829978813
2373,63.0,,,,,,29.026321565,-2.1513860653
2374,225.0,,,,,,25.9586734913,-3.3158562735
2375,225.0,,,,,,29.5007026771,-10.914875464
2376,225.0,,,,,,12.6001770822,-11.1226028173
2377,63.0,,,,,,16.1066924853,-2.3448571214
2378,225.0,,,,,,22.3080928931,-4.2998696647
2379,225.0,,,,,,23.548591179,-14.6936072042
2380,225.0,,,,,,20.7592668012,-7.1413970244
2381,225.0,4.8,,,,,31.1375604303,-7.752798882
2382,225.0,,,,,,17.8839191444,-6.5237031111
2383,63.0,,,,,,22.7184169092,-1.6311072298
2384,63.0,7.0,,,,,24.2703153517,-11.3052174517
2385,225.0,,,,,,19.5954977431,-17.2945898533
2386,225.0,,,,,,18.6161917765,-18.340785474
2387,63.0,,,,,,33.1449507532,-5.1355344291
2388,225.0,,,,,,18.1265012674,-14.3297798978
2389,63.0,,,,,,21.4721751477,-3.255498657
2390,225.0,,,,,,29.1892542479,-15.4765440755
2391,225.0,,,,,,32.5179852498,-17.1600667996
2392,225.0,,,,,,27.4998100069,-13.1801045577
2393,63.0,,,,,,28.516039835,-0.7270094173
2394,225.0,,,,,,32.9438012311,-8.1961667504
2395,225.0,,,,,,29.9510227488,-14.3010674594
2396,225.0,,,,,,16.7744763868,-14.1413351092
2397,63.0,,,,,,24.7075676529,-11.1852981945
2398,225.0,,,,,,30.2143623236,-3.4631508488
2399,225.0,,,,,,32.351300165,3.9171604681
2400,225.0,,,,,,29.7369839554,-9.2674589518
2401,225.0,,,,,,17.7164306547,-1.8397480541
2402,63.0,,,,,,24.7692591765,1.8179160663
2403,63.0,,,,,,33.4886878283,-7.8056539965
2404,63.0,13.1,,,,,33.93138872,-7.4241431593
2405,150.0,,,,,,14.870440855,-0.7301523499
2406,63.0,,,,,,31.3591849692,-2.2196087163
2407,63.0,,,,,,25.2328413567,-2.5969921754
2408,63.0,0.0,,,,,15.6860195856,-6.4858452821
2409,225.0,,,,,,16.9956295582,-14.3582609356
2410,225.0,,,,,,16.6993748982,-13.9848938002
2411,63.0,,,,,,31.317674351,-10.4981582885
2412,225.0,,,,,,16.4078523937,-16.0255512231
2413,63.0,,,,,,17.4661461699,-7.2705895434
2414,63.0,,,,,,24.2797421377,-2.4842943873
2415,63.0,,,,,,19.1507859871,-1.3014946001
2416,63.0,,,,,,24.2264589927,-9.977579986
2417,150.0,,,,,,12.6119268035,0.3707486245
2418,63.0,,,,,,23.9589222764,-0.3800920129
2419,225.0,,,,,,24.3011190147,-16.9698102463
2420,63.0,,,,,,32.4857832011,-0.2579247985
2421,63.0,,,,,,20.3880083722,-1.0643296501
2422,225.0,,,,,,28.4609039875,-16.1092547735
2423,63.0,,,,,,28.0408826683,-0.7947619059
2424,63.0,,,,,,27.1242724729,-0.2803339903
2425,63.0,30.5,,,,,19.8830063794,-3.4659403172
2426,63.0,,,,,,32.7556733019,-6.3880373739
2427,63.0,,,,,,32.3848872684,-6.2622723908
2428,63.0,33.4,,,,,19.3657619866,-3.9204698337
2429,63.0,,,,,,17.9114999321,-4.3249724893
2430,63.0,,,,,,35.6263678475,1.3961956009
2431,63.0,,,,,,35.1631131929,-0.2211812142
2432,63.0,,,,,,30.0521210755,-0.4809431283
2433,63.0,,,,,,20.1629346117,-2.9630377276
2434,225.0,,,,,,12.3651137107,-10.1552686263
2435,380.0,,,,,,37.0150072109,-10.9461484986
2436,63.0,,,,,,34.3630649906,-7.5672266902
2437,150.0,,,,,,33.7427368562,-13.8852093509
2438,63.0,,,,,,34.3471914436,-7.9553780143
2439,63.0,,,,,,31.0949320482,-7.5179019989
2440,63.0,,,,,,34.8092138133,-5.9038679308
2441,63.0,,,,,,36.3254513909,-5.7061794524
2442,63.0,,,,,,32.0300286252,-10.5567017472
2443,225.0,,,,,,23.0379962103,-4.3262212911
2444,225.0,,,,,,30.4670915188,-13.9345144953
2445,63.0,,,,,,22.0009493878,-2.0160436676
2446,63.0,,,,,,33.7588264599,-7.4552404716
2447,225.0,,,,,,29.1008614601,-23.0547563252
2448,225.0,,,,,,13.3694532755,-12.5573910326
2449,225.0,,,,,,29.9392552658,-1.600646353
2450,225.0,,,,,,33.7558730759,-10.367824715
2451,63.0,,,,,,26.1352210627,-3.1556564936
2452,63.0,,,,,,32.9896587385,-5.4417686669
2453,225.0,,,,,,15.0522459043,-17.323787848
2454,225.0,,,,,,16.0700957858,-16.0802568449
2455,63.0,,,,,,36.9867806004,-6.8431500147
2456,225.0,,,,,,16.5399782627,-13.5469496265
2457,225.0,,,,,,16.5661438645,-13.7474868574
2458,63.0,,,,,,35.4944523707,-11.7286584805
2459,63.0,,,,,,29.5017062044,0.209888822
2460,150.0,,,,,,31.7518556673,5.1355978225
2461,225.0,,,,,,21.3948061065,-22.7087648464
2462,225.0,,,,,,27.2724132973,-21.2272960696
2463,225.0,,,,,,29.8999316119,-7.6230555666
2464,63.0,,,,,,25.7050151617,-2.4916409249
2465,225.0,,,,,,30.582094427,-4.0599785673
2466,63.0,,,,,,22.7513091503,-3.5854613574
2467,63.0,,,,,,18.5226021568,-1.7986022909
2468,225.0,,,,,,30.8709701516,-17.5331323159
2469,225.0,,,,,,20.0538078101,-7.4771110796
2470,225.0,,,,,,31.4131139558,-16.9966150468
2471,225.0,,,,,,21.5850432699,-18.5748759451
2472,63.0,,,,,,26.5807441014,3.3290402322
2473,380.0,,,,,,26.0794463321,-15.0193764787
2474,63.0,,,,,,28.6418751583,2.7409535395
2475,63.0,,,,,,22.8171613231,-3.09339171
2476,63.0,,,,,,24.6485359862,1.2290516201
2477,63.0,,,,,,34.482444499,6.7532735708
2478,63.0,,,,,,17.6595896409,-4.900262138
2479,63.0,,,,,,23.7433314729,-2.3221774422
2480,45.0,,,,,,39.8600136727,-10.0392817849
2481,225.0,,,,,,30.7608087798,-0.0372766262
2482,63.0,23.7,,,,,17.9277381958,-2.0835709962
2483,63.0,,,,,,31.9255411566,-8.251816899
2484,45.0,,,,,,37.117927449,-9.1997196734
2485,225.0,,,,,,11.2414801025,-12.2840427081
2486,225.0,,,,,,33.747999561,-18.1859058452
2487,63.0,,,,,,34.0028069575,-0.9671257731
2488,63.0,,,,,,35.5793408855,4.5760098556
2489,63.0,,,,,,17.4256553047,-7.4860661467
2490,63.0,,,,,,26.2802477065,1.8336928415
2491,225.0,,,,,,20.3775623788,-6.013069293
2492,225.0,,,,,,18.9866484891,-8.688102275
2493,63.0,,,,,,15.0519591078,-2.472909677
2494,63.0,,,,,,22.9383944085,-3.7054489491
2495,63.0,,,,,,25.3253791623,-3.6768660763
2496,45.0,,,,,,36.9284367125,-10.2085338115
2497,45.0,,,,,,38.6008839888,-8.9125418526
2498,63.0,,,,,,22.5579327482,1.3929655704
2499,63.0,,,,,,25.144345841,-0.6619966928
2500,63.0,,,,,,17.1674958636,-0.5110022242
2501,225.0,,,,,,24.6827831115,-13.3437901952
2502,63.0,,,,,,32.6633614089,-3.0662166316
2503,45.0,,,,,,36.9741117832,-11.2745933062
2504,63.0,,,,,,23.7664285644,-4.1897897095
2505,63.0,,,,,,17.9506114376,-1.8266935057
2506,225.0,,,,,,9.6440770003,-9.6037936699
2507,63.0,,,,,,36.4567463801,-5.3725793023
2508,225.0,,,,,,28.8373201231,-21.4356309988
2509,63.0,21.5,,,,,20.2087339498,-3.3698945949
2510,63.0,,,,,,19.2294059946,-3.1793638331
2511,380.0,,,,,,25.6826561544,-6.2838091737
2512,63.0,,,,,,24.157995375,1.7898449295
2513,63.0,,,,,,24.3576284097,1.1220753268
2514,225.0,,,,,,20.1408497227,-19.6774084842
2515,63.0,,,,,,33.0287493951,-3.7065270049
2516,45.0,,,,,,37.1232506535,-10.0807920296
2517,63.0,,,,,,18.7676751044,-5.4422685472
2518,225.0,,,,,,35.4015909753,-9.6650564684
2519,225.0,,,,,,23.2608424379,-23.6044161076
2520,380.0,,,,,,29.835702888,-9.7049622945
2521,380.0,,,,,,21.1600545586,-18.67008194
2522,380.0,,,,,,31.3472305394,-2.0388671387
2523,380.0,,,,,,31.0783815949,0.5197873477
2524,380.0,,,,,,20.008842857,-5.1000339066
2525,380.0,,,,,,19.6946090018,-16.4390163642
2526,380.0,,,,,,25.7735031932,-9.6737402108
2527,380.0,,,,,,20.4438489892,-12.4434665781
2528,380.0,,,,,,21.1528757674,-10.0321367099
2529,380.0,,,,,,27.0260392811,-11.2610982472
2530,225.0,16.2,,,,,14.8120193703,-3.3589175452
2531,380.0,,,,,,22.1010993375,-10.9668688789
2532,380.0,,,,,,12.1198808797,-9.9309155768
2533,380.0,,,,,,27.7519038261,-18.0438757354
2534,380.0,,,,,,18.5531008519,-14.8504966757
2535,225.0,,,,,,14.09694186,-1.7955917042
2536,380.0,,,,,,28.4810789303,-8.1613534871
2537,380.0,,,,,,17.7330229371,-8.7469092168
2538,380.0,,,,,,27.6199717636,-3.9590948538
2539,380.0,,,,,,21.0976967283,-17.7153148629
2540,380.0,,,,,,15.5861124773,-11.7172429768
2541,380.0,,,,,,21.6259882497,-8.2556480822
2542,380.0,,,,,,22.1070460513,-16.3761642081
2543,225.0,,,,,,24.0614845371,-19.1011513075
2544,380.0,,,,,,25.6627200917,-12.2314664931
2545,150.0,,,,,,32.5593738603,7.3107478739
2546,380.0,,,,,,24.0283836227,-6.6488647557
2547,380.0,,,,,,20.3828079642,-10.4389964706
2548,380.0,,,,,,19.0611807909,-13.4712469996
2549,380.0,,,,,,30.5107769463,-10.1383682622
2550,225.0,43.3,,,,,24.5379871424,-16.1426224114
2551,380.0,,,,,,31.1763998156,-1.9520120367
2552,380.0,,,,,,21.5592145698,-9.2600567912
2553,380.0,,,,,,31.4084586815,0.2872462339
2554,380.0,,,,,,19.908314893,-5.2396381137
2555,380.0,,,,,,25.6446693992,-9.6461511786
2556,380.0,,,,,,21.1246125846,-9.9795051818
2557,380.0,,,,,,23.0890871137,-7.6138095223
2558,380.0,,,,,,25.6276856686,-22.7357677134
2559,380.0,,,,,,10.8774585884,-9.2242099419
2560,380.0,,,,,,27.9504369802,-18.2771224329
2561,380.0,,,,,,18.6389853126,-15.0731838121
2562,380.0,,,,,,28.5250560382,-8.368951397
2563,380.0,,,,,,23.9957358049,-14.3306708655
2564,380.0,,,,,,17.8125097893,-8.3743831415
2565,380.0,,,,,,27.5032130792,-3.8906714862
2566,380.0,,,,,,22.0223378196,-16.8759499068
2567,380.0,,,,,,21.6785738008,-8.1905821456
2568,225.0,,,,,,22.1802946484,-18.7547163392
2569,380.0,,,,,,23.9977000505,-6.7341206978
2570,380.0,,,,,,21.6128640096,-6.5356570661
2571,380.0,,,,,,19.1098993833,-13.5855761025
2572,380.0,,,,,,23.4520277695,-16.0121247642
2573,380.0,,,,,,30.7308390699,-9.7289588947
2574,380.0,,,,,,21.2909364796,-18.6351283283
2575,225.0,37.9,,,,,25.4350332921,-16.0698905195
2576,380.0,,,,,,23.1078514482,-10.2991495284
2577,380.0,,,,,,19.7883499877,-16.3260786605
2578,380.0,,,,,,23.2036758258,-13.2060100456
2579,380.0,,,,,,20.7636612451,-13.7168848125
2580,225.0,31.4,,,,,13.6472512555,-15.4771213427
2581,380.0,,,,,,23.8658448796,-17.1290335843
2582,150.0,10.9,,,,,14.1626436782,1.8344996946
2583,380.0,,,,,,35.7466855254,-15.2954504466
2584,380.0,,,,,,18.5325532883,-14.940797802
2585,380.0,,,,,,23.793513908,-14.1693785209
2586,380.0,,,,,,22.6342506426,-16.2311524879
2587,225.0,20.1,,,,,21.7469247639,-17.9610773134
2588,380.0,,,,,,31.2884801616,-16.3826718559
2589,380.0,,,,,,16.8216216954,-17.4344748471
2590,380.0,,,,,,19.5194292948,-13.4354555741
2591,380.0,,,,,,19.8827018622,-16.3762895625
2592,380.0,,,,,,13.8303504068,-12.5488637287
2593,225.0,33.6,,,,,13.925014231,-16.0983725221
2594,380.0,,,,,,18.6287868975,-14.9684758678
2595,380.0,,,,,,23.9521185192,-14.1807371298
2596,380.0,,,,,,22.1399651914,-15.6099677143
2597,380.0,,,,,,31.3478073488,-15.4653766773
2598,380.0,,,,,,16.7607190178,-17.6140024384
2599,380.0,,,,,,19.0461763445,-13.3782436225
2600,380.0,,,,,,23.5679742606,-15.99572954
2601,380.0,,,,,,19.8109048235,-16.4944827159
2602,380.0,,,,,,27.5189672374,-12.8784747474
2603,380.0,,,,,,13.8955482566,-12.4122532119
2604,380.0,,,,,,22.6265105993,-11.1528663067
2605,380.0,,,,,,19.1623805691,-13.5113188375
2606,380.0,,,,,,22.9915374857,-15.3540851362
2607,63.0,,,,,,33.2329401977,9.3304115788
2608,20.0,,500.0,200.0,16.38863069035321,0.4612869313185228,24.9764717598,-5.8727503488
2609,20.0,,500.0,140.0,16.8952736100259,0.4637444148092868,24.7824788359,-6.0817408549
2610,10.0,,500.0,4.6,17.684864948951564,0.4118190724997651,15.9151798964,-1.7714788601
2611,10.0,,500.0,4.6,14.42854587698393,0.3620619165845707,16.6504313863,-0.9698687432
2612,10.0,,500.0,5.4,19.513144901190667,0.1056097166357138,17.2016690982,-0.4810384
2613,11.0,,500.0,17.2,15.32791285119669,0.4309730554015457,25.4410398659,1.580415394
2614,11.0,,500.0,9.8,13.135613791412936,0.4263776205721614,26.4547476885,1.6543105061
2615,4.0,,500.0,6.4,12.0352206348122,0.313742901824972,22.8536113457,-1.0210175892
2616,4.0,,500.0,6.4,19.853476185249185,0.4436905085553828,23.3852148302,-0.916968172
2617,4.0,,500.0,6.4,14.678392114404849,0.4746733112453222,23.1539510721,-1.0028260947
2618,4.0,,500.0,6.4,17.029292205042402,0.2150029772165777,22.6830112142,-1.1293825946
2619,10.0,,500.0,18.4,11.546040880480724,0.1670208222489796,30.8136385408,-10.8421041021
2620,10.0,,500.0,18.4,17.309993864763506,0.292541428552354,31.1679956554,-9.9962034865
2621,10.0,,500.0,18.4,16.605860436085816,0.2050765009248747,30.883569524,-10.6863959336
2622,24.0,37.0,500.0,245.5,17.36428677021646,0.2346714443000579,16.0653705072,-8.963283677
2623,24.0,32.2,500.0,286.47,19.06689290843437,0.3621250365033607,16.1944618271,-9.24790402
2624,24.0,37.0,500.0,252.51000000000002,17.933163136511386,0.3357296137700909,16.1190094132,-8.4664825203
2625,24.0,37.0,500.0,220.0,13.949697311980223,0.2011916672214461,16.1970776972,-9.0779153169
2626,20.0,,,,,,28.4845113408,-17.6692504263
2627,20.0,,500.0,140.0,19.221557288295784,0.3173459428589851,28.3020360993,-17.7177918702
2628,20.0,,500.0,154.0,10.409453168919224,0.225592660329525,26.9939542949,-16.0766243566
2629,17.0,,500.0,112.0,17.943421091021435,0.1152394502846669,27.52818931,-15.8323342517
2630,15.0,,500.0,89.0,18.37971649416032,0.4025085052260154,27.2307955061,-16.0287088941
2631,10.0,,500.0,11.6,15.419266925445466,0.4877481075251987,26.9589876987,-4.9579573091
2632,10.0,,500.0,11.6,16.30372199901321,0.1260675615301313,26.2680362888,-4.7695795844
2633,10.0,,500.0,11.6,19.72483918520694,0.1919114832124853,26.7554687433,-5.0624645203
2634,10.0,,500.0,11.6,13.974473212903469,0.2043178304034757,26.5062496618,-4.8805480841
2635,10.0,,500.0,11.6,15.035396797949105,0.4530952436800773,26.9787223468,-5.1314121809
2636,20.0,,500.0,120.0,14.800517845414037,0.1733815636672616,27.2517240484,-19.8554016933
2637,10.0,,500.0,27.8,17.099187628463056,0.1274296942705976,19.9142940184,-8.8866900244
2638,12.0,,500.0,9.8,10.17648161021954,0.2351683892114301,19.8319286765,-8.7024372057
2639,24.0,31.0,500.0,272.4,10.636052343945142,0.3680330067148948,27.1931123194,-10.1548582632
2640,24.0,31.0,500.0,236.0,11.169734410332474,0.2716679731225823,27.0554295911,-10.7111650982
2641,24.0,41.8,,,,,27.2911559666,-10.1804439325
2642,24.0,38.0,500.0,270.98,18.30885202421668,0.2508776742497159,27.1294757412,-10.6958850753
2643,20.0,,500.0,318.0,13.06237837216589,0.1752693746155832,21.6642777949,-12.1944048747
2644,20.0,,500.0,318.0,16.132937810052304,0.4891067836897755,21.7410224526,-12.2258123021
2645,4.0,,500.0,7.0,15.535515104577843,0.3100524216755245,25.72905825,-3.6445236965
2646,4.0,,500.0,7.0,17.871430982780616,0.4514092127131687,25.1961156245,-3.3753107323
2647,4.0,,500.0,7.0,18.24669271836453,0.367875617262241,24.4757009992,-3.5833138354
2648,4.0,,500.0,7.0,18.1921256705724,0.1559062106257394,25.4849133683,-3.4817848029
2649,4.0,,500.0,7.0,10.56484157788744,0.462080013046441,26.2203261187,-3.7339581415
2650,4.0,,500.0,7.0,18.90334976290765,0.3024507082372019,24.9249429327,-3.4470124016
2651,5.0,,500.0,4.0,19.517815636217566,0.120661500408179,31.0863384421,-1.3212869357
2652,20.0,,500.0,337.0,12.211191608718632,0.3131806728465466,28.1406610956,-17.8672698294
2653,20.0,,500.0,367.0,17.74973047510978,0.198721193028031,29.342754745,-15.8871813042
2654,20.0,,500.0,367.0,14.151637641120026,0.4104882614720982,28.9924145128,-16.1687373316
2655,15.0,,500.0,18.0,14.636752334600327,0.2401699240320153,15.4261091815,-7.6491241153
2656,15.0,,,,,,17.8225565686,-9.3173972971
2657,15.0,,,,,,17.7285156559,-8.9409887691
2658,20.0,1.4,500.0,1.4,16.813970221680027,0.1651138825333603,11.468215039,-9.1898746395
2659,15.0,,500.0,48.0,19.327784383437844,0.4869454005140508,28.7869799498,-10.0664171386
2660,15.0,,500.0,48.0,18.57565703177992,0.1570235471252245,28.8903887354,-9.9351487333
2661,24.0,43.0,500.0,232.09,19.58202505888464,0.390753527359064,12.6349698294,-8.8047284058
2662,24.0,43.0,500.0,239.12,16.336035390500488,0.3877456344381582,12.6233923301,-9.1049622735
2663,24.0,43.0,500.0,233.12,10.666108795857504,0.4598026345070131,12.6412234948,-8.6123687584
2664,20.0,,500.0,403.0,18.714084461753885,0.2634978196727147,27.2586816401,-18.0702160747
2665,20.0,,500.0,403.0,13.60870839553279,0.1036372047290127,27.0802377968,-18.0927101103
2666,20.0,,500.0,398.0,16.394645006330787,0.2500166131770905,19.45341091,-11.0651608045
2667,20.0,,500.0,398.0,19.07399645855037,0.216786601058962,19.5322630235,-11.1839774813
2668,15.0,3.5,500.0,8.5,15.070493821470391,0.1540688005691175,14.6182800224,-21.5469413653
2669,15.0,3.5,500.0,8.5,18.59246804119276,0.408597302348857,14.1106768066,-21.0475699033
2670,14.0,4.2,500.0,4.2,19.96803057277265,0.3276816619313932,25.2780341009,-18.235462885
2671,20.0,,500.0,180.0,19.984671442110358,0.4997329274706888,11.1153411466,-8.605762284
2672,20.0,,500.0,310.0,12.964234085168108,0.109338756324833,10.9937789806,-10.9074935149
2673,20.0,1.7,500.0,310.0,12.52959707337063,0.2225601377294892,10.9338741663,-10.4673974344
2674,20.0,,500.0,205.0,12.17776922773289,0.4758495576168885,12.6286744264,-11.2934637185
2675,10.0,,500.0,10.0,14.6656136932882,0.1563006087915486,25.8645928053,-5.3405743014
2676,10.0,,500.0,10.0,18.766639495709395,0.3791671499439991,25.8235010621,-5.0634083648
2677,10.0,,500.0,10.0,14.385106694653494,0.2955206941008593,25.6342208205,-5.3067087794
2678,10.0,,500.0,10.0,12.157438391808157,0.1592302358927858,26.4067385266,-5.2987628471
2679,10.0,,500.0,10.0,14.933786858838502,0.3504210595206647,26.5636185844,-5.3437172183
2680,10.0,,500.0,10.0,19.2503506000159,0.4316541146516064,25.6425533723,-5.125597604
2681,24.0,40.0,,,,,26.7792267833,-7.5894187087
2682,24.0,40.0,,,,,26.0467914379,-7.8861742783
2683,24.0,40.0,,,,,26.8303457613,-7.5024790053
2684,24.0,40.0,,,,,26.9234142152,-7.4621263391
2685,10.0,,500.0,11.4,11.129458084881865,0.3210762960104326,32.0296615934,-5.4860476043
2686,21.0,,500.0,239.0,13.8650351052057,0.1830155943963624,23.4393829325,3.1997935434
2687,15.0,,500.0,21.0,13.98747022263814,0.2125242634295593,23.8582380644,3.3406810143
2688,19.0,,500.0,240.0,13.07956097599874,0.4104039278330154,30.5626148266,-18.8663908868
2689,24.0,40.0,500.0,230.06,10.549631327982778,0.4566774308533937,22.5868767392,-12.98449705
2690,24.0,40.0,500.0,230.07,12.11519833510218,0.4183324482306058,22.5475534264,-12.8805201765
2691,24.0,40.0,500.0,230.04,19.36953175481547,0.4744523107926427,22.406378861,-12.919367468
2692,24.0,40.0,500.0,237.07,12.40287370388418,0.2183040231265083,22.3935262394,-12.8387836864
2693,11.0,,500.0,6.4,10.148565344913631,0.2103053547092858,15.4505616218,-7.9880952286
2694,20.0,,500.0,340.0,14.260958582863216,0.2447706428409364,11.7522204607,-17.914969882
2695,20.0,,500.0,340.0,16.213697482806605,0.1426857333305885,11.5953778852,-17.6430435953
2696,15.0,,500.0,13.0,13.61079239830434,0.1567299426177215,32.6321663364,-13.9370776883
2697,15.0,,500.0,14.0,19.5895426938972,0.3039032072731463,27.7455027347,-12.9626572396
2698,15.0,,500.0,13.0,11.519708928486615,0.1464467738153238,28.2303048599,-13.1466388478
2699,15.0,,500.0,13.0,19.514419114448167,0.4266531735610621,27.9524038034,-13.1693701882
2700,15.0,,500.0,14.0,14.785828240674247,0.3920208748232899,32.6740549263,-13.7679163041
2701,20.0,,500.0,288.0,18.074321540725443,0.127371831653267,19.2058613335,-6.9410465581
2702,20.0,,500.0,288.0,16.329339728678647,0.346830684090492,19.3037597457,-7.028338457
2703,10.0,,500.0,4.4,11.793234496590353,0.2444461282552704,14.7266362508,-4.7793625434
2704,21.0,,500.0,82.0,10.371594789918966,0.3923141341400081,26.2558594301,3.2149115045
2705,10.0,,500.0,7.2,19.466166552805834,0.3472120905589407,20.3833886192,-5.1532369593
2706,24.0,37.0,500.0,237.0,18.901789401382366,0.4986340288177393,23.175694278,-21.6553478443
2707,24.0,37.0,500.0,267.0,17.31034313750732,0.4688677848032345,22.7159308068,-21.6143519937
2708,24.0,37.0,500.0,237.0,14.587460974594796,0.1108430816896688,22.9075764848,-21.6161540204
2709,24.0,37.0,500.0,237.0,14.199958200906918,0.3199278071247909,22.5367499808,-21.5486962134
2710,24.0,37.0,500.0,237.0,18.39212482362332,0.2004665200205475,23.6019663267,-21.6614674063
2711,24.0,33.7,500.0,237.0,14.837969861548125,0.3441053586643154,23.4081654018,-21.6591317503
2712,20.0,,500.0,125.0,14.024654526672212,0.1297818490979956,27.9025143124,-21.5566660826
2713,18.0,,500.0,206.0,13.803763791439955,0.2378798172723094,9.8379989552,-7.9341645434
2714,20.0,,,,,,16.2765890959,-21.2565757316
2715,20.0,,,,,,15.9198517447,-20.9889261754
2716,20.0,,500.0,272.0,19.464617364161334,0.3287739219122471,16.3158539321,-19.2440535382
2717,10.0,,500.0,6.2,16.528645668120596,0.3575402002155844,15.7291260182,0.1799082656
2718,10.0,,500.0,6.2,11.693392208938658,0.1563315882147711,16.1159808267,0.5280420303
2719,10.0,,500.0,4.2,17.392312802078024,0.214854563375141,14.6632936863,-4.9512829812
2720,10.0,,500.0,7.0,13.802060938060466,0.3525150453756764,28.291072999,-4.3232137173
2721,10.0,,500.0,7.0,18.067721582617203,0.1687451086408982,28.0879831607,-4.3185005156
2722,10.0,,500.0,7.0,13.72599367415616,0.1933209814698291,28.3366179447,-4.5525103441
2723,10.0,,500.0,7.0,12.068853199357672,0.2210660797811481,28.1444716892,-4.5493543807
2724,20.0,,500.0,120.0,14.905798359298272,0.4512190661338587,31.258434699,-13.2628415322
2725,5.0,,500.0,9.4,11.923199109516,0.1063641269191378,15.376775379,-7.8463319729
2726,5.0,,500.0,9.4,11.842580192597596,0.3757676123191741,15.4080167871,-7.4583952088
2727,5.0,,500.0,6.2,13.007509982728122,0.2604022161768791,27.1823353351,-1.0531727949
2728,5.0,,500.0,6.2,15.9216728635751,0.4456412495349702,27.6469933848,-1.1527862444
2729,5.0,,500.0,6.2,14.961161520456471,0.3151225288388462,27.9199905341,-1.2665706461
2730,5.0,,500.0,10.0,19.16651965848682,0.1098293769914796,30.96396946,-1.1479000121
2731,12.0,,500.0,7.4,16.46866046347833,0.2253114355628387,16.9917455872,-7.40811373
2732,12.0,,500.0,7.4,11.304642656478723,0.120591649287744,16.9629513213,-7.7587210227
2733,20.0,2.1,500.0,137.0,18.14693887302389,0.1740297675163939,33.041950288,-17.7632391124
2734,20.0,0.4,500.0,137.0,12.128300454155957,0.4241377908262693,33.4497571915,-17.0785840456
2735,5.0,,500.0,3.8,10.417173721581308,0.2674722353401695,15.2668688494,-0.3117124646
2736,10.0,,,,,,17.035983416,-7.900919265
2737,10.0,,,,,,17.0643233142,-7.5602876838
2738,10.0,,,,,,17.0974164412,-7.7269657473
2739,20.0,,500.0,196.0,13.496091067253364,0.100598432996858,22.3774348818,-10.5051346988
2740,5.0,,500.0,10.4,16.973339293987287,0.2941425051959728,19.3341721957,-4.8465340568
2741,5.0,,500.0,10.4,12.63249962803876,0.4373600506901224,19.6317006118,-4.4352149206
2742,15.0,,500.0,5.0,13.19836500019662,0.4934338155888499,20.7444793874,-15.9967082189
2743,15.0,,500.0,5.0,19.5790673555408,0.1257918396071807,20.5675416878,-15.8837666601
2744,18.0,,500.0,45.4,19.84033816765513,0.486112389569059,20.7769742626,-8.743907018
2745,18.0,,500.0,45.4,16.364599554717728,0.3353949075025824,20.573582251,-8.9677005867
2746,18.0,,500.0,45.4,17.529076183822397,0.238049462327707,20.8092145021,-9.0148699428
2747,18.0,,500.0,45.4,19.622445473420843,0.2926147339750407,20.5783065776,-8.708781445
2748,24.0,30.0,500.0,237.0,18.25061691095495,0.441769011385276,29.8458403595,-16.9890990908
2749,24.0,30.0,500.0,237.0,12.202412955995968,0.3672839529480097,30.0761598876,-16.788693189
2750,17.0,,500.0,156.0,12.381088491860416,0.4051603940675466,24.4432849631,-0.7231740594
2751,17.0,,500.0,168.0,13.107021122616072,0.1467750191533273,23.1594501675,1.4217994808
2752,20.0,,500.0,289.0,19.80508991013563,0.1586066530409189,25.7379196254,-14.3913629354
2753,10.0,,500.0,12.2,16.38820561073021,0.2659962873979962,30.0036636437,-3.5569894604
2754,10.0,,500.0,12.2,19.049183913805194,0.2615353558494084,29.8765192369,-3.6040166628
2755,20.0,,500.0,350.0,10.136927350806465,0.3698758140500696,19.2531825534,-18.9561847708
2756,20.0,,500.0,350.0,17.667016111647047,0.2497926259923373,19.3055578196,-19.0106691969
2757,20.0,,500.0,350.0,10.043981892156332,0.487422189550912,19.1882520607,-18.856005921
2758,20.0,,500.0,350.0,10.432880475706476,0.224521065913456,19.1469402881,-18.7754497603
2759,10.0,,500.0,0.8,10.048693056980134,0.1166630901598139,34.0452322123,-13.6524800274
2760,20.0,,500.0,340.0,12.06949569583891,0.3884616285211437,19.0674544627,-20.685692939
2761,20.0,,500.0,340.0,13.294685883210786,0.4311446315792528,19.1395884313,-20.7455216716
